7989,2703
3180,7453
1756,-271
580,8208
9340,3005
8724,3907
544,1311
2323,7179
2448,4371
5895,1838
335,6079
6377,4879
9068,9013
2872,9950
1975,8723
8388,3450
559,1864
52,4546
1709,-796
1607,6762
2204,8198
9134,3697
9712,6526
-638,7439
-597,3539
5847,7920
-93,7959
2126,4996
198,-3
4514,3169
1624,474
7364,9894
2342,4212
4643,8760
6595,5399
435,2244
7151,-596
424,-190
356,695
9656,5214
6630,25
4525,7396
-883,8995
9318,2605
3457,9211
-328,2702
7279,9810
1248,3271
7044,-36
6371,-416
1593,5027
3441,502
1608,8455
7544,2095
-594,9578
3114,4014
1799,4550
6683,1535
7215,3110
-882,7192
6227,-320
3449,4238
3192,8259
-856,2507
6289,7710
5471,9960
4407,2657
9381,5536
5296,3978
-760,6421
-342,7098
1733,6174
2450,5419
5952,5771
-619,1041
8565,8587
2609,6381
8105,7224
3820,622
9801,873
8502,7384
5891,7879
5848,2203
1124,9474
3847,6953
6309,5673
6365,9993
5700,4694
8228,9964
33,4287
-581,4071
3278,6299
7671,133
9081,4173
9129,7535
3554,2473
5892,7553
2063,6208
8684,7988
2106,1124
2865,-510
-965,-722
8778,5802
-635,8013
2708,5572
9572,1651
3517,6182
1754,8284
3064,8336
-138,4129
7014,-79
-457,4988
-496,4210
6526,4530
2729,3590
9235,8501
8656,9096
9307,4415
8699,2766
3777,5327
8917,-291
6018,3071
9101,7434
1110,9636
9087,9565
2208,-656
216,7460
2643,1050
1845,8241
-504,9007
2025,5783
5239,4670
3451,1355
7564,9988
8246,-882
2002,2430
9111,7494
8516,7264
541,8224
3837,2591
366,2528
5152,2446
3187,8100
9590,9578
2498,9157
5540,3377
5286,8629
6436,5846
5548,7250
50,3033
3828,6046
-346,-560
1601,-861
5734,-665
4560,8043
6676,7387
279,6992
-75,7178
8903,4832
962,8262
9767,6016
-954,6119
8493,-310
9132,8095
4006,8206
4847,3922
190,533
-694,7823
939,984
-239,1884
486,1330
133,3955
3418,7637
226,3872
4413,5290
4619,-763
7290,148
9633,2778
2803,2104
-41,921
1265,3126
5112,3683
3616,1436
9100,6404
2506,-363
-589,8123
9419,1625
7657,8138
6612,2260
5169,4820
2600,7959
1237,2266
588,881
97,8890
1426,1260
3329,8429
3537,9180
7586,3518
1345,6957
4339,6073
6626,5194
7065,2620
5643,4514
6692,4460
8646,1669
5576,1113
-650,-242
4298,3469
2426,3540
-402,8341
3351,6103
-712,1348
7994,1430
3587,122
1461,-473
6329,3755
338,3922
4975,5306
3284,4003
8153,7274
7351,9970
924,4140
5623,8
1516,3581
-576,6661
9548,2205
2417,6957
7380,5656
5680,7116
286,6323
7338,6981
4178,7886
7214,3859
3562,2105
1709,6195
-574,9844
1147,4276
-498,7240
-66,9314
4519,9829
-819,6642
5903,3818
-714,-893
3960,2213
2627,9801
1814,4665
-924,223
9288,-198
4050,3620
-604,5242
2339,6074
5008,8396
7024,1057
7880,2547
1796,20
1656,1947
8164,8577
1926,3616
-234,9830
7250,8403
3054,9989
9479,1448
1634,9329
9543,3942
9820,8576
471,-17
4919,4010
3583,3141
1077,9027
6364,5342
380,9096
5660,2911
8767,5431
8218,8650
5582,6326
-86,8697
8036,7539
5075,2833
7961,9686
5632,9992
-638,6988
2098,-977
4626,1070
-789,2821
8903,7469
4491,4938
5371,7523
496,2036
-842,2271
5310,393
9666,8857
3467,830
6260,921
7893,-875
3392,7753
6246,724
1577,-488
3383,7065
8500,4450
520,4437
2280,4610
7248,4961
8096,7108
6745,2794
7858,6805
4093,4711
7579,4568
2977,2854
5601,180
1195,9852
3052,995
2939,9465
-139,4919
7673,8415
5458,-966
4776,9648
5841,4179
9959,8308
4041,2168
3050,2754
6937,611
-817,9801
6129,8046
8106,6144
6834,-773
8767,-30
7285,8846
4199,5302
1329,4388
2650,1863
3816,3560
864,7319
9614,7673
2986,8652
8234,9460
-726,7520
6897,5303
8337,-897
6622,114
876,1399
8154,3927
1305,5330
2549,8923
6033,-731
1092,9323
1973,9587
8572,2865
8228,4149
1735,-778
7979,7277
6033,9372
7340,8461
8030,1556
1244,4888
5887,5714
2914,5102
1328,4160
1057,6178
9437,3410
2814,544
2643,3597
-836,4350
4583,4655
6948,302
3969,6611
-518,7819
5625,3377
5312,-529
7332,5065
4479,6639
5591,625
2821,1598
4558,2926
-586,4127
1159,2592
3772,6183
3410,6559
511,2379
539,3048
7675,5692
4521,2865
1068,2080
4154,8836
8467,4642
2751,6911
7310,5709
2025,-771
599,2802
-125,-255
1324,5164
8138,7374
8390,5006
3525,3784
9474,6035
5232,3804
5633,4501
7605,4721
-501,2462
3124,4562
2344,2508
2988,1269
3036,9530
6383,3585
8836,-164
4817,1867
6956,6838
5173,4306
3248,6878
2102,6843
3756,4551
6252,6488
4210,179
5717,6758
7631,-633
7846,4844
2810,8191
9197,1292
3004,4030
6350,1892
7047,6889
5316,6130
6053,9713
4694,2312
5282,3772
428,4212
2629,1976
7191,2616
-669,7626
6868,9161
136,7217
9418,-225
8039,4333
5993,5575
2769,5588
4735,9287
-465,9753
418,6665
916,3328
5768,5618
5682,-737
3481,5096
2677,1860
8426,9999
7360,6292
-780,6142
294,7292
2740,-772
1078,-447
5093,3002
9477,4009
8669,7751
8571,7060
8135,4859
9974,9682
6348,5134
9101,7943
-472,5950
7667,5196
2891,6915
9630,8871
2718,7808
1349,2776
921,1468
9435,7783
7911,8970
6977,-287
9149,1770
-512,1950
-965,6077
8742,7425
1135,428
-973,4618
698,3376
712,5415
5962,9794
3880,-867
1532,-636
5368,4681
7792,900
4349,8100
3654,1704
5236,9655
7019,7047
2529,6159
578,4128
1829,-520
3390,2082
9713,5294
4333,-35
2375,6974
7214,7189
-757,8155
6735,8054
8294,8802
464,3792
-101,2472
2070,2248
4986,8570
126,1058
511,2573
1312,-219
2835,7452
4305,4806
9666,8665
3956,-865
3817,5952
6862,6320
1790,7307
87,7997
2794,4695
-669,2848
8608,7710
3608,2202
4596,-965
1186,5916
5234,2562
385,6789
5648,1409
7637,3284
230,8558
8164,7388
9147,5790
7020,9181
6227,8551
9513,95
3365,6185
3351,8253
6856,7893
2964,1882
9831,5446
1904,5013
1617,4725
415,1737
9680,179
5772,3714
668,2639
5147,1921
2293,9406
362,3728
3662,5256
3510,-349
9917,4035
2932,8943
9238,2186
340,-491
4840,3689
9645,6977
3814,4543
3254,540
4064,-335
8938,4147
8300,4455
5185,433
8308,5870
432,6590
5079,2230
3866,4848
7975,-133
4402,6227
2896,-994
1707,8198
2620,7585
3129,5222
8755,8032
4635,6283
-160,2218
4574,7788
2070,3713
8419,4621
6058,6857
3385,4476
4686,6350
207,3151
3807,7763
1870,2704
1360,1101
4516,4611
-805,9491
8450,7761
4822,-233
5997,1343
6741,-574
5869,3458
6704,2387
240,2791
-154,4165
3771,300
8899,9335
988,7381
2233,-41
6951,8944
8058,-458
9169,7408
2578,9876
1744,8034
989,2092
6324,9351
3024,2761
5832,-475
7727,6790
2037,5300
7837,4609
8471,-40
3806,5961
5302,9319
634,4907
-72,7668
7092,4996
195,458
170,1006
3067,4187
7988,6775
5091,9765
426,5793
-854,9922
2063,1167
7112,-664
4659,-847
9518,9144
4256,-593
5653,9299
8716,9249
7072,9354
-605,6955
9147,9358
6807,722
959,6758
8535,9463
8821,9498
6634,5925
1978,6035
8686,8645
3562,7546
276,4299
-593,4943
3198,3597
5871,3106
6281,5893
845,3188
9874,1850
6853,3123
9068,6757
2197,4602
1934,7472
3640,4767
4576,6196
266,3307
3202,4884
7102,8660
9619,9182
1389,-993
3085,4235
5471,5613
2164,4587
6076,-439
7141,8345
9020,2681
-397,6309
2697,2004
4349,9737
4760,-202
679,5779
9988,5874
8950,6037
9456,0
7584,1242
1640,9513
3531,7825
6393,4901
8056,8622
5128,7964
5130,9645
6047,3747
372,-388
3735,3704
1534,-923
3893,492
9165,295
7174,9373
262,5788
9565,3660
8115,2800
-820,3447
7935,6533
2520,2792
2147,4410
-493,4402
6064,1
4409,506
-922,-653
-875,1877
7808,2647
225,1890
2801,6137
1809,3167
4398,1232
4955,6725
1718,8432
192,5229
9963,2418
3598,8191
7385,3592
8219,8736
3843,3281
5464,4259
1074,1738
9906,-319
9729,7858
6390,52
8467,6219
8445,3793
2279,-656
5752,7334
9065,2891
4105,8872
6644,7684
4406,9672
1751,8026
2347,1043
4223,2654
-413,7739
9399,8273
2116,1427
3350,6558
3629,5582
441,9080
-558,4160
-895,2002
9029,9312
3534,-147
5634,9366
9077,-666
-371,4172
2897,8766
8453,6799
5690,3242
104,-170
6587,6521
361,8080
7967,7475
2402,728
3645,8388
-966,1010
-45,4102
3109,7995
6633,4743
1967,7746
1877,5116
421,1251
5285,4703
7608,2955
6556,8552
3168,2585
3575,6955
3467,3189
9636,1812
5195,9328
4845,9460
1522,6783
967,4593
6104,3129
-358,6464
8556,7886
5682,6845
3758,9141
6569,7807
3350,9724
6443,676
3751,5173
217,5405
7491,5123
4702,3958
-450,5233
8096,228
-435,6612
4336,2438
8149,7128
4119,3441
7963,5733
2836,6588
29,4657
9995,3783
-261,8654
8325,3026
9019,8028
8796,2452
2799,6192
1658,-99
-603,-993
820,5111
722,2848
4352,1934
3360,1944
1471,7828
3381,276
9107,1985
-930,4280
6438,8587
6371,-308
8974,4475
9905,8910
6822,5018
7936,4815
5801,5985
1321,2778
5295,2997
9772,4428
1212,7180
4740,3130
6100,2947
8063,1095
617,7535
3719,5347
4610,2878
1172,4659
3138,1669
6741,9242
1235,6135
7316,6728
6315,9239
2751,-970
1035,271
-130,6095
4632,9037
730,1091
415,5739
9604,-481
1839,3481
7861,1929
134,-990
1887,330
8133,3754
9715,9329
7982,1345
98,-754
3797,6259
6590,960
2745,9431
5295,-556
4493,-530
2945,640
3308,5186
1676,-497
8541,2254
5768,5028
8131,6202
2385,6028
-777,2362
7574,9650
4868,8903
8120,1709
1555,-671
5826,8235
505,1177
3526,6778
-185,5479
7642,9862
9552,678
-391,5616
8173,3939
7569,3386
-465,4023
8577,8140
2217,4126
4264,2751
7767,2947
2056,5297
2165,3019
4555,3836
7755,2608
7942,3293
2001,23
477,6222
-531,9841
5660,4140
4374,9082
3549,9717
2381,1624
-78,8430
5596,5733
8409,1553
-7,1182
359,8168
905,4278
3500,8721
7587,3389
7770,5826
8315,3156
2483,5697
3335,-507
9881,2999
6618,8333
7226,5390
6123,2864
9887,6016
165,6793
484,5527
4339,620
5413,-341
5299,957
6246,7086
3943,6339
2,2538
9549,-822
2491,2926
8411,4965
5041,7901
4970,8089
252,4894
-710,6288
8159,7409
9695,9943
5928,8674
5675,9872
9488,3300
8232,-131
5997,3684
3342,268
7193,2497
61,6996
2361,1422
5647,1520
7572,7467
4160,-35
-689,766
8880,4788
2560,5668
1492,9285
5293,9328
3901,254
4051,288
6903,4101
9952,-230
5551,5954
3265,7283
1497,4874
8020,2509
5871,8072
5426,2575
9928,-531
7316,4558
8428,7518
9309,7100
411,3114
-691,-212
3972,6984
5207,709
8843,7966
175,7689
2511,280
9191,4321
449,531
2382,9286
7580,-995
-67,755
3805,4401
1997,4955
9610,5361
-822,6482
3747,7513
4240,9513
7283,5322
959,750
57,5562
3026,793
6474,1199
6698,-725
3571,2849
6227,-703
4085,839
3912,2501
6956,2220
4329,3212
8588,9417
-216,5405
7646,1529
9020,8892
30,2405
4710,2674
6715,7244
1541,6179
4792,5630
-395,4338
7596,6877
3047,8745
2199,326
-631,2440
-65,1064
8099,-27
-448,9697
1183,1981
-916,-33
1287,7811
1855,6206
8640,2385
9598,9068
6411,5222
1438,9060
2929,2956
251,6546
3178,7072
2088,3946
1793,9721
5068,4367
1422,5866
2236,5815
7373,9221
2249,3913
7792,8645
7751,9906
9297,-781
4981,1064
4125,8874
7820,3386
2471,3396
2354,8210
1947,8009
1852,-245
2523,3823
5967,3814
8016,3419
5301,3352
3883,9600
480,4830
8090,1481
5787,3257
7620,3282
6724,3443
9263,6891
9192,3719
1252,-424
2080,3510
5124,2714
5546,-333
9914,897
4606,5949
6357,5200
647,415
333,1313
120,3128
1483,5826
-485,1534
912,7695
9904,9754
367,5406
3255,1990
8290,6009
5657,9601
-874,576
5422,2038
6380,9303
7584,7855
8896,1010
8613,395
3878,2622
6511,4189
145,6888
239,1520
2707,258
757,-885
8503,717
4559,5018
1618,2470
3915,9258
5463,8547
3964,-762
6058,4659
2296,4549
-617,8920
-347,9616
4733,8523
1228,7051
7405,3526
3726,392
8681,219
2221,-565
1861,-275
5152,9026
6120,545
2213,4970
7519,776
5658,-894
8031,9903
9189,7272
6736,329
1206,3579
1962,5076
6894,1283
1721,7954
2073,6176
7990,1479
9786,8674
1123,8234
3223,8268
6829,284
4907,579
1542,3046
2505,6683
4263,9824
1662,3795
8631,-162
231,7036
512,4323
603,-795
-19,8872
4617,1554
2821,8649
4776,2009
3115,3551
2133,-442
2716,2040
3289,756
643,2038
7301,5754
-39,6048
1725,7724
1228,5288
6186,7355
-297,2390
3747,5680
7047,1053
7499,4676
3676,331
8532,1415
-78,3620
1456,2005
4859,6427
7057,4070
-714,1410
776,7717
9119,6347
8253,7115
4485,2143
